"","Year","University_Name_Location","Province","Topic","Plan_Number","GDP_Per_Person","X1A_Number","Level"
"1464",2015,"暨南大学","广东","理科",1419,632.15441999254,51000,"V"
"1465",2015,"西南政法大学(中外合作办学专业)","四川","理科",4,350.573218673219,51000,"X"
"1466",2015,"西南财经大学(中外合作办学专业)","四川","理科",8,350.573218673219,51000,"Y"
"1467",2015,"广东海洋大学","广东","理科",1311,632.15441999254,51000,"Z"
"1468",2015,"四川大学","四川","理科",107,350.573218673219,51000,"V"
"1469",2015,"电子科技大学","四川","理科",135,350.573218673219,51000,"V"
"1470",2015,"福建师范大学","福建","理科",52,632.048344718865,51000,"Z"
"1471",2015,"南京大学","江苏","理科",75,817.692462311558,51000,"O"
"1472",2015,"电子科技大学(沙河校区)","四川","理科",55,350.573218673219,51000,"W"
"1473",2015,"武汉理工大学","湖北","理科",209,470.547455295736,51000,"W"
"1474",2015,"成都理工大学","四川","理科",64,350.573218673219,51000,"Z"
"1475",2015,"华南农业大学","广东","理科",4996,632.15441999254,51000,"Z"
"1476",2015,"武汉大学","湖北","理科",198,470.547455295736,51000,"S"
"1477",2015,"南开大学","天津","理科",53,1036.41858932103,51000,"R"
"1478",2015,"天津大学","天津","理科",57,1036.41858932103,51000,"U"
"1479",2015,"石家庄铁道大学","黑龙江","理科",13,392.365770936603,51000,"Z"
"1480",2015,"天津财经大学","天津","理科",30,1036.41858932103,51000,"X"
"1481",2015,"安徽医科大学","安徽","理科",8,342.737958244287,51000,"Z"
"1482",2015,"湘潭大学","湖南","理科",20,401.491168175746,51000,"Z"
"1483",2015,"中国科学技术大学","安徽","理科",30,342.737958244287,51000,"N"
"1484",2015,"合肥工业大学","安徽","理科",90,342.737958244287,51000,"Y"
"1485",2015,"安徽大学","安徽","理科",25,342.737958244287,51000,"Y"
"1486",2015,"合肥工业大学(宣城校区)","安徽","理科",64,342.737958244287,51000,"Z"
"1487",2015,"深圳大学","广东","理科",2017,632.15441999254,51000,"X"
"1488",2015,"山东大学","山东","理科",99,607.075186433752,51000,"W"
"1489",2015,"西南政法大学(中外合作办学专业)","重庆","理科",4,476.944165830826,51000,"X"
"1490",2015,"广西医科大学","广西","理科",15,329.679638199411,51000,"Z"
"1491",2015,"山东大学威海分校","山东","理科",62,607.075186433752,51000,"Y"
"1492",2015,"湖南中医药大学","湖南","理科",3,401.491168175746,51000,"Y"
"1493",2015,"中国石油大学(华东)","山东","理科",60,607.075186433752,51000,"Z"
"1494",2015,"南华大学","湖南","理科",180,401.491168175746,51000,"Z"
"1495",2015,"中国矿业大学","江苏","理科",118,817.692462311558,51000,"Z"
"1496",2015,"太原理工大学","山西","理科",30,349.765350877193,51000,"Z"
"1497",2015,"中南大学","湖南","理科",280,401.491168175746,51000,"V"
"1498",2015,"西北农林科技大学","陕西","理科",28,468.607682119205,51000,"Z"
"1499",2015,"广东医学院","广东","理科",688,632.15441999254,51000,"Z"
"1500",2015,"广州大学","广东","理科",3228,632.15441999254,51000,"Z"
"1501",2015,"西安外国语大学","陕西","理科",13,468.607682119205,51000,"Y"
"1502",2015,"广东工业大学","广东","理科",6792,632.15441999254,51000,"Z"
"1503",2015,"华侨大学","福建","理科",166,632.048344718865,51000,"Z"
"1504",2015,"中国药科大学","江苏","理科",24,817.692462311558,51000,"X"
"1505",2015,"南方医科大学","广东","理科",1522,632.15441999254,51000,"Y"
"1506",2015,"厦门大学(中外合作办学专业)","福建","理科",16,632.048344718865,51000,"W"
"1507",2015,"西安理工大学","陕西","理科",36,468.607682119205,51000,"Z"
"1508",2015,"福州大学","福建","理科",20,632.048344718865,51000,"Y"
"1509",2015,"江南大学","江苏","理科",53,817.692462311558,51000,"Y"
"1510",2015,"南京航空航天大学","江苏","理科",67,817.692462311558,51000,"W"
"1511",2015,"华南师范大学","广东","理科",1779,632.15441999254,51000,"X"
"1512",2015,"西安交通大学","陕西","理科",44,468.607682119205,51000,"U"
"1513",2015,"贵州大学","贵州","理科",6,263.711801596351,51000,"Z"
"1514",2015,"华南师范大学(中外合作办学专业)","广东","理科",20,632.15441999254,51000,"Z"
"1515",2015,"西北大学","陕西","理科",12,468.607682119205,51000,"Y"
"1516",2015,"辽宁大学","辽宁","理科",14,651.937599635618,51000,"Z"
"1517",2015,"东北石油大学","黑龙江","理科",46,392.365770936603,51000,"Z"
"1518",2015,"黑龙江大学","黑龙江","理科",61,392.365770936603,51000,"Z"
"1519",2015,"中南财经政法大学","湖北","理科",126,470.547455295736,51000,"W"
"1520",2015,"中山大学","广东","理科",2656,632.15441999254,51000,"T"
"1521",2015,"广东外语外贸大学","广东","理科",1858,632.15441999254,51000,"X"
"1522",2015,"哈尔滨理工大学","黑龙江","理科",121,392.365770936603,51000,"Z"
"1523",2015,"东北财经大学(中外合作办学专业)","辽宁","理科",10,651.937599635618,51000,"Z"
"1524",2015,"西南政法大学","重庆","理科",38,476.944165830826,51000,"W"
"1525",2015,"南昌大学","江西","理科",74,345.851827388815,51000,"Y"
"1526",2015,"辽宁工程技术大学","辽宁","理科",18,651.937599635618,51000,"Z"
"1527",2015,"华东交通大学","江西","理科",59,345.851827388815,51000,"Z"
"1528",2015,"湖南农业大学","湖南","理科",130,401.491168175746,51000,"Z"
"1529",2015,"石家庄铁道大学","河北","理科",13,398.444609967497,51000,"Z"
"1530",2015,"汕头大学(汕头大学医)","广东","理科",240,632.15441999254,51000,"Y"
"1531",2015,"湖南大学","湖南","理科",215,401.491168175746,51000,"W"
"1532",2015,"湖南师范大学","湖南","理科",39,401.491168175746,51000,"Y"
"1533",2015,"新疆医科大学","新疆","理科",1,403.137510879025,51000,"Z"
"1534",2015,"南京信息工程大学","江苏","理科",26,817.692462311558,51000,"Z"
"1535",2015,"厦门大学","福建","理科",107,632.048344718865,51000,"U"
"1536",2015,"河海大学","江苏","理科",106,817.692462311558,51000,"X"
"1537",2015,"陕西科技大学","陕西","理科",15,468.607682119205,51000,"Z"
"1538",2015,"湖南科技大学","湖南","理科",72,401.491168175746,51000,"Z"
"1539",2015,"南京工业大学","江苏","理科",30,817.692462311558,51000,"Z"
"1540",2015,"西北工业大学","陕西","理科",41,468.607682119205,51000,"W"
"1541",2015,"兰州大学","甘肃","理科",80,263.808182169047,51000,"X"
"1542",2015,"温州医科大学","浙江","理科",16,729.003267973856,51000,"Z"
"1543",2015,"南京林业大学","江苏","理科",80,817.692462311558,51000,"Z"
"1544",2015,"重庆大学","重庆","理科",104,476.944165830826,51000,"W"
"1545",2015,"西安电子科技大学","陕西","理科",112,468.607682119205,51000,"W"
"1546",2015,"南京邮电大学","江苏","理科",109,817.692462311558,51000,"Y"
"1547",2015,"海南大学","海南","理科",71,387.676633444075,51000,"Z"
"1548",2015,"陕西师范大学","陕西","理科",81,468.607682119205,51000,"Z"
"1549",2015,"长安大学","陕西","理科",90,468.607682119205,51000,"Z"
"1550",2015,"南京农业大学","江苏","理科",77,817.692462311558,51000,"Z"
"1551",2015,"武汉工程大学","湖北","理科",34,470.547455295736,51000,"Z"
"1552",2015,"东北农业大学","黑龙江","理科",24,392.365770936603,51000,"Z"
"1553",2015,"浙江理工大学","浙江","理科",130,729.003267973856,51000,"Z"
"1554",2015,"华中师范大学","湖北","理科",71,470.547455295736,51000,"X"
"1555",2015,"浙江大学医学","浙江","理科",20,729.003267973856,51000,"U"
"1556",2015,"东北大学(中外合作办学专业)","辽宁","理科",15,651.937599635618,51000,"Z"
"1557",2015,"大连理工大学(盘锦校区)","辽宁","理科",15,651.937599635618,51000,"Z"
"1558",2015,"长沙理工大学","湖南","理科",161,401.491168175746,51000,"Z"
"1559",2015,"华中科技大学","湖北","理科",157,470.547455295736,51000,"U"
"1560",2015,"西安建筑科技大学","陕西","理科",19,468.607682119205,51000,"Y"
"1561",2015,"大连理工大学","辽宁","理科",52,651.937599635618,51000,"V"
"1562",2015,"东北林业大学","黑龙江","理科",24,392.365770936603,51000,"Z"
